Pert,Kpa,Tprot
JNK,CSNK2A1,HDAC2
JNK,CSNK2A1,HMGA1
JNK,CSNK2A1,HMGN1
JNK,CSNK2A1,HSP90AB1
JNK,CSNK2A1,KDM1A
JNK,CSNK2A1,MDC1
JNK,CSNK2A1,MYH9
JNK,CSNK2A1,NCF1
JNK,CSNK2A1,PDCD5
JNK,CSNK2A1,PPP1R2
JNK,CSNK2A1,PTPN1
JNK,CSNK2A1,SRPK1
JNK,CSNK2A1,SSB
JNK,CSNK2A1,STMN1
JNK,CSNK2A1,VAMP4
JNK,CSNK2A2,CANX
JNK,CSNK2A2,HDAC1
JNK,CSNK2A2,HDAC2
JNK,CSNK2A2,HMGA1
JNK,CSNK2A2,HSP90AB1
JNK,CSNK2A2,NCF1
JNK,CSNK2A2,PPP1R2
JNK,CSNK2A2,PTPN1
JNK,CSNK2A2,SRPK1
JNK,CSNK2A2,SSB
JNK,CSNK2A2,VAMP4
JNK,MAPKAPK3,HSPB1
JNK,PHKG1,PYGM
JNK,PHKG2,PYGM
JNK,PPP3CA,DNM2
JNK,PPP3CA,PPP1R1A
JNK,PPP3CB,DNM2
JNK,PPP3CB,PPP1R1A
JNK,PPP3CC,DNM2
JNK,PPP3CC,PPP1R1A
JNK,PRKCA,AKT1
JNK,PRKCA,CBL
JNK,PRKCA,CD4
JNK,PRKCA,GJB1
JNK,PRKCA,HNRNPA1
JNK,PRKCA,KIT
JNK,PRKCA,LMNA
JNK,PRKCA,PPP1R1A
JNK,PRKCA,SDC2
JNK,PRKCG,GJB1
JNK,PRKCG,SDC2
JNK,PRKX,ADD1
JNK,PRKX,DSP
JNK,PRKX,GJB1
JNK,PRKX,MSN
JNK,PRKX,NF2
JNK,PRKX,SUN2
JNK,PRKY,ADD1
JNK,PRKY,DSP
JNK,PRKY,GJB1
JNK,PRKY,MSN
JNK,PRKY,NF2
JNK,PRKY,SUN2
JNK,PTPN2,WASL
JNK,SGK1,FOXO1
JNK,SGK1,NDRG1
JNK,SGK1,NDRG2
JNK,SGK1,SLC9A3
JNK,SGK2,FOXO1
JNK,SGK2,NDRG1
JNK,SGK2,NDRG2
JNK,SGK3,FOXO1
JNK,SGK3,NDRG1
JNK,SGK3,NDRG2
JNK,TGFBR1,OTUB1
JNK,TNK2,WASL
KD025,AURKB,DDA1
KD025,AURKB,DDX52
KD025,AURKB,DSN1
KD025,AURKB,HDAC5
KD025,AURKB,HMGN2
KD025,AURKB,INCENP
KD025,AURKB,KNL1
KD025,AURKB,MKI67
KD025,AURKB,NAGK
KD025,AURKB,NUMA1
KD025,AURKB,PPHLN1
KD025,AURKB,RBM14
KD025,AURKB,RIF1
KD025,BRSK1,CDC25B
KD025,BUB1,BUB1
KD025,BUB1,CDC20
KD025,CDC14A,TP53
KD025,CDC14B,TP53
KD025,CDK1,BARD1
KD025,CDK1,BUB1B
KD025,CDK1,DNM2
KD025,CDK1,EEF1D
KD025,CDK1,EFHD2
KD025,CDK1,EIF4EBP1
KD025,CDK1,EIF4G2
KD025,CDK1,ELAVL1
KD025,CDK1,FZR1
KD025,CDK1,GMPS
KD025,CDK1,HMGA1
KD025,CDK1,KAT5
KD025,CDK1,KIF11
KD025,CDK1,LIG3
KD025,CDK1,LMNA
KD025,CDK1,LMNB1
KD025,CDK1,MAP4
KD025,CDK1,MCL1
KD025,CDK1,NCL
KD025,CDK1,NUP210
KD025,CDK1,ORC1
KD025,CDK1,PIK3C2A
KD025,CDK1,RANGAP1
KD025,CDK1,RB1
KD025,CDK1,RCC1
KD025,CDK1,RECQL5
KD025,CDK1,RPS6KB1
KD025,CDK1,RRM2
KD025,CDK1,TMPO
KD025,CDK1,TOP2A
KD025,CDK1,TP53
KD025,CDK1,TPX2
KD025,CDK1,TUBB3
KD025,CDK1,VIM
KD025,CDK2,BARD1
KD025,CDK2,CRMP1
KD025,CDK2,DBNL
KD025,CDK2,DNM2
KD025,CDK2,EFHD2
KD025,CDK2,ELAVL1
KD025,CDK2,FZR1
KD025,CDK2,GMPS
KD025,CDK2,HMGA1
KD025,CDK2,ID2
KD025,CDK2,JPT2
KD025,CDK2,KDM2A
KD025,CDK2,KIF11
KD025,CDK2,LARP1
KD025,CDK2,LIG1
KD025,CDK2,LIG3
KD025,CDK2,LMNA
KD025,CDK2,LMNB1
KD025,CDK2,MCL1
KD025,CDK2,NCL
KD025,CDK2,NFYA
KD025,CDK2,ORC1
KD025,CDK2,ORC2
KD025,CDK2,RALY
KD025,CDK2,RB1
KD025,CDK2,RBL2
KD025,CDK2,RRM2
KD025,CDK2,RRN3
KD025,CDK2,SF3B1
KD025,CDK2,SRSF9
KD025,CDK2,TERF2
KD025,CDK2,TP53
KD025,CDK2,VIM
KD025,CDK5,ADD2
KD025,CDK5,CRMP1
KD025,CDK5,ELAVL1
KD025,CDK5,FZR1
KD025,CDK5,HDAC5
KD025,CDK5,KIF11
KD025,CDK5,LMNA
KD025,CDK5,LMNB1
KD025,CDK5,PXN
KD025,CDK5,RB1
KD025,CDK5,TP53
KD025,CSNK2A1,CANX
KD025,CSNK2A1,EEF1B2
KD025,CSNK2A1,GYS1
KD025,CSNK2A1,HDAC1
KD025,CSNK2A1,HDAC2
KD025,CSNK2A1,HMGA1
KD025,CSNK2A1,HMGN1
KD025,CSNK2A1,IKZF1
KD025,CSNK2A1,MDC1
KD025,CSNK2A1,MRE11
KD025,CSNK2A1,MYH9
KD025,CSNK2A1,RRN3
KD025,CSNK2A1,TP53
KD025,CSNK2A2,CANX
KD025,CSNK2A2,EEF1B2
KD025,CSNK2A2,HDAC1
KD025,CSNK2A2,HDAC2
KD025,CSNK2A2,HMGA1
KD025,CSNK2B,IKZF1
KD025,CSNK2B,USO1
KD025,DUSP1,MAPK1
KD025,DUSP1,MAPK3
KD025,DUSP4,MAPK1
KD025,DUSP4,MAPK3
KD025,EIF2AK2,TP53
KD025,MAP3K7,HDAC7
KD025,MTOR,AKT1S1
KD025,MTOR,EEF2K
KD025,MTOR,EIF4EBP1
KD025,MTOR,IRS1
KD025,MTOR,ISCU
KD025,MTOR,LARP1
KD025,MTOR,MAF1
KD025,MTOR,OXSR1
KD025,MTOR,RPS6KB1
KD025,MTOR,RPTOR
KD025,MTOR,SRRM2
KD025,MTOR,ULK1
KD025,NUAK1,PPP1R12A
KD025,NUAK1,TP53
KD025,PLK1,CDC25B
KD025,PLK1,MRE11
KD025,PLK1,VIM
KD025,PPM1A,MSN
KD025,PPM1A,PRKCD
KD025,PRKACA,ACLY
KD025,PRKACA,CAD
KD025,PRKACA,CAMKK2
KD025,PRKACA,CBX3
KD025,PRKACA,CDK16
KD025,PRKACA,FLNA
KD025,PRKACA,GSK3A
KD025,PRKACA,GYS1
KD025,PRKACA,HMGN2
KD025,PRKACA,HSPB1
KD025,PRKACA,LASP1
KD025,PRKACA,LCP1
KD025,PRKACA,MARK3
KD025,PRKACA,NCOR1
KD025,PRKACA,NDE1
KD025,PRKACA,NF2
KD025,PRKACA,NFATC1
KD025,PRKACA,PDE3B
KD025,PRKACA,PPP2R5D
KD025,PRKACA,PRKAA2
KD025,PRKACA,SUN2
KD025,PRKACA,TAGLN2
KD025,PRKACA,URI1
KD025,PRKACA,VASP
KD025,PRKCG,ADD2
KD025,PRKCG,HMGN1
KD025,PRKCG,IRS1
KD025,PRKCG,LMNA
KD025,PRKCG,MARCKS
KD025,PRKCG,PA2G4
KD025,PRKCG,PEA15
KD025,PRKCG,RAF1
KD025,PRKD2,VASP
KD025,PRKX,ACLY
KD025,PRKX,CAD
KD025,PRKX,GSK3A
KD025,PRKX,LASP1
KD025,PRKX,LCP1
KD025,PRKX,NF2
KD025,PRKX,PDE3B
KD025,PRKX,SUN2
KD025,PRKX,VASP
KD025,PRKY,ACLY
KD025,PRKY,CAD
KD025,PRKY,GSK3A
KD025,PRKY,LASP1
KD025,PRKY,LCP1
KD025,PRKY,NF2
KD025,PRKY,PDE3B
KD025,PRKY,SUN2
KD025,PRKY,VASP
KD025,SGK2,FOXO1
KD025,SGK2,NDRG1
KD025,SRPK1,SRPK1
KD025,SRPK1,SRSF1
KN62,CDK17,CDK17
KN62,CDK17,LMNA
KN62,CDK17,RB1
KN62,CDK17,STMN1
KN62,CSNK1A1,CREB1
KN62,CSNK1A1,ECE1
KN62,CSNK1A1,FADD
KN62,CSNK1A1,HNRNPC
KN62,CSNK2A2,EEF1B2
KN62,CSNK2A2,HDAC1
KN62,CSNK2A2,HDAC2
KN62,CSNK2A2,HMGA1
KN62,CSNK2A2,HSP90AB1
KN62,CSNK2A2,JUN
KN62,DAPK1,CAMKK2
KN62,DAPK2,CAMKK2
KN62,DAPK3,CAMKK2
KN62,DUSP1,MAPK1
KN62,DUSP1,MAPK3
KN62,DUSP3,MAPK1
KN62,DUSP3,MAPK3
KN62,DUSP4,MAPK1
KN62,DUSP4,MAPK3
KN62,JAK2,MAPK1
KN62,JAK2,MAPK3
KN62,LRRK2,AKT1
KN62,LRRK2,DNAJC6
KN62,MAP2K1,MAPK1
KN62,MAP2K1,MAPK3
KN62,MAP2K1,PARVA
KN62,MAP2K2,MAPK1
KN62,MAP2K2,MAPK3
KN62,MAP3K2,CTNNB1
KN62,NUAK1,PPP1R12A
KN62,NUAK1,TP53
KN62,PDK2,AKT1
KN62,PDK2,PDHA1
KN62,PDK2,PDHA2
KN62,PDPK1,AKT1
KN62,PDPK1,MAPT
KN62,PDPK1,PDHA1
KN62,PDPK1,SYN1
KN62,PRKACA,ARHGEF6
KN62,PRKACA,CAD
KN62,PRKACA,CAMKK2
KN62,PRKACA,CBX3
KN62,PRKACA,CTNNB1
KN62,PRKACA,FLNA
KN62,PRKACA,GJA1
KN62,PRKACA,GYS1
KN62,PRKACA,HDAC5
KN62,PRKACA,NCOR1
KN62,PRKACA,NDE1
KN62,PRKACA,NFATC1
KN62,PRKACA,PFKFB3
KN62,PRKACA,RASGRP2
KN62,PRKACA,TAGLN2
KN62,PRKACA,URI1
KN62,PRKACA,VASP
KN62,PRKACB,CAMKK2
KN62,PRKACG,CAMKK2
KN62,PRKCA,BLVRA
KN62,PRKCA,CALD1
KN62,PRKCA,CD4
KN62,PRKCA,F11R
KN62,PRKCA,HMGN2
KN62,PRKCA,MARCKS
KN62,PRKCA,MBP
KN62,PRKCA,VIM
KN62,PRKCB,BTK
KN62,PRKCB,EPB41
KN62,PRKCB,MARCKS
KN62,PRKCB,STMN1
KN62,PTPRJ,MAPK1
KN62,PTPRJ,MAPK3
KN62,PTPRR,MAPK1
KN62,PTPRR,PXN
KN62,RET,MAPK1
KN62,RET,MAPK3
KN62,SIK2,CRTC1
KN62,STK17A,CAMKK2
KN62,STK17B,CAMKK2
KN93,AURKA,ARHGEF2
KN93,AURKA,TP53
KN93,CAMK2B,CTNNB1
KN93,CAMK4,PHB2
KN93,CDC14A,TP53
KN93,CDC14B,TP53
KN93,CDK1,ADD1
KN93,CDK1,AJUBA
KN93,CDK1,CALD1
KN93,CDK1,CANX
KN93,CDK1,CDC25A
KN93,CDK1,CHEK1
KN93,CDK1,CSNK2B
KN93,CDK1,CUX1
KN93,CDK1,DNM1L
KN93,CDK1,EEF1D
KN93,CDK1,EFHD2
KN93,CDK1,EIF4G1
KN93,CDK1,FOXK2
KN93,CDK1,GAPVD1
KN93,CDK1,GOLGA2
KN93,CDK1,HMGA1
KN93,CDK1,HMGCS1
KN93,CDK1,LIG1
KN93,CDK1,LIG3
KN93,CDK1,LMNA
KN93,CDK1,LMNB1
KN93,CDK1,NOLC1
KN93,CDK1,NPM1
KN93,CDK1,OGFR
KN93,CDK1,ORC6
KN93,CDK1,PIK3C2A
KN93,CDK1,PML
KN93,CDK1,POLR2A
KN93,CDK1,PPP1CA
KN93,CDK1,PTPN2
KN93,CDK1,PYCR2
KN93,CDK1,RANBP2
KN93,CDK1,RANGAP1
KN93,CDK1,RB1
KN93,CDK1,RBL2
KN93,CDK1,RCC1
KN93,CDK1,RPS3
KN93,CDK1,RUNX1
KN93,CDK1,SCML2
KN93,CDK1,SQSTM1
KN93,CDK1,SRRM2
KN93,CDK1,TCOF1
KN93,CDK1,TOP2A
KN93,CDK1,UBAP2L
KN93,CDK1,USP24
KN93,CDK1,VIM
KN93,CDK1,XPO1
KN93,CDK1,YAP1
KN93,CDK1,ZC3HC1
KN93,CDK10,CSNK2B
KN93,CDK10,LMNA
KN93,CDK10,LMNB1
KN93,CDK10,RB1
KN93,CDK10,RBL2
KN93,CDK12,CDK12
KN93,CDK12,CSNK2B
KN93,CDK12,LMNA
KN93,CDK12,LMNB1
KN93,CDK12,POLR2A
KN93,CDK12,RB1
KN93,CDK12,RBL2
KN93,CDK13,CSNK2B
KN93,CDK13,LMNA
KN93,CDK13,LMNB1
KN93,CDK13,RB1
KN93,CDK13,RBL2
KN93,CDK16,CSNK2B
KN93,CDK16,LMNA
KN93,CDK16,LMNB1
KN93,CDK16,PRKAR1A
KN93,CDK16,RB1
KN93,CDK16,RBL2
KN93,CDK18,CSNK2B
KN93,CDK18,LMNA
KN93,CDK18,LMNB1
KN93,CDK18,RB1
KN93,CDK18,RBL2
KN93,CDK19,CSNK2B
KN93,CDK19,LMNA
KN93,CDK19,LMNB1
KN93,CDK19,PAK1
KN93,CDK19,RB1
KN93,CDK19,RBL2
KN93,CDK2,APC
KN93,CDK2,ATRIP
KN93,CDK2,BAZ2A
KN93,CDK2,C2orf49
KN93,CDK2,C9orf40
KN93,CDK2,CALD1
KN93,CDK2,CCDC6
KN93,CDK2,CDT1
KN93,CDK2,CHEK1
KN93,CDK2,CRMP1
KN93,CDK2,CSNK2B
KN93,CDK2,DNM1L
KN93,CDK2,EFHD2
KN93,CDK2,FOXK2
KN93,CDK2,FOXO1
KN93,CDK2,FZR1
KN93,CDK2,GRK2
KN93,CDK2,GTF2I
KN93,CDK2,HIRA
KN93,CDK2,HMGA1
KN93,CDK2,HNRNPH1
KN93,CDK2,HNRNPH2
KN93,CDK2,HNRNPUL1
KN93,CDK2,LARP1
KN93,CDK2,LIG1
KN93,CDK2,LIG3
KN93,CDK2,LMNA
KN93,CDK2,LMNB1
KN93,CDK2,LRWD1
KN93,CDK2,MARCKS
KN93,CDK2,MCM3
KN93,CDK2,MED1
KN93,CDK2,MTA2
KN93,CDK2,NBN
KN93,CDK2,NFYA
KN93,CDK2,NPM1
KN93,CDK2,PELP1
KN93,CDK2,PML
KN93,CDK2,POLR2A
KN93,CDK2,PPP1CA
KN93,CDK2,PRKAR1A
KN93,CDK2,PTPN2
KN93,CDK2,PYCR2
KN93,CDK2,RALY
KN93,CDK2,RB1
KN93,CDK2,RBL1
KN93,CDK2,RBL2
KN93,CDK2,SCML2
KN93,CDK2,SETDB1
KN93,CDK2,SF3B1
KN93,CDK2,SLAIN2
KN93,CDK2,SNW1
KN93,CDK2,SRRM1
KN93,CDK2,SRSF11
KN93,CDK2,SUDS3
KN93,CDK2,TCOF1
KN93,CDK2,TERF2IP
KN93,CDK2,TOR1AIP1
KN93,CDK2,UBXN1
KN93,CDK2,VIM
KN93,CDK2,XRCC1
KN93,CDK2,XRCC6
KN93,CDK2,ZC3H18
KN93,CDK2,ZC3HC1
KN93,CDK2,ZYX
KN93,CDK20,CSNK2B
KN93,CDK20,LMNA
KN93,CDK20,LMNB1
KN93,CDK20,RB1
KN93,CDK20,RBL2
KN93,CDK3,CSNK2B
KN93,CDK3,LMNA
KN93,CDK3,LMNB1
KN93,CDK3,RB1
KN93,CDK3,RBL2
KN93,CDK4,CSNK2B
KN93,CDK4,LMNA
KN93,CDK4,LMNB1
KN93,CDK4,MEF2D
KN93,CDK4,PELP1
KN93,CDK4,RB1
KN93,CDK4,RBL2
KN93,CDK4,WDR77
KN93,CDK5,CRMP1
KN93,CDK5,CSNK2B
KN93,CDK5,DNM1L
KN93,CDK5,FZR1
KN93,CDK5,HTT
KN93,CDK5,LMNA
KN93,CDK5,LMNB1
KN93,CDK5,PPP1CA
KN93,CDK5,PPP1R1A
KN93,CDK5,PTPN2
KN93,CDK5,PXN
KN93,CDK5,RB1
KN93,CDK5,RBL2
KN93,CDK5,TLN1
KN93,CDK6,CSNK2B
KN93,CDK6,LMNA
KN93,CDK6,LMNB1
KN93,CDK6,RB1
KN93,CDK6,RBL2
KN93,CDK6,RUNX1
KN93,CDK7,CSNK2B
KN93,CDK7,LMNA
KN93,CDK7,LMNB1
KN93,CDK7,POLR2A
KN93,CDK7,RB1
KN93,CDK7,RBL2
KN93,CDK8,CSNK2B
KN93,CDK8,LMNA
KN93,CDK8,LMNB1
KN93,CDK8,RB1
KN93,CDK8,RBL2
KN93,CHEK1,ADD2
KN93,CHEK1,ADD3
KN93,CHEK1,CCDC6
KN93,CHEK1,CDC25C
KN93,CHEK1,ERRFI1
KN93,CHEK1,KIFC1
KN93,CHEK1,LIG1
KN93,CHEK1,MDM4
KN93,CHEK1,MKI67
KN93,CHEK1,OSBPL11
KN93,CHEK1,RB1
KN93,CHEK1,RBM14
KN93,CHEK1,TBC1D4
KN93,CHEK1,TFDP1
KN93,CHEK1,TNK1
KN93,CHEK1,TRIM28
KN93,DYRK3,AKT1S1
KN93,LIMK1,CFL1
KN93,LIMK1,LIMK1
KN93,MAP3K3,RCAN1
KN93,MKNK1,HNRNPA1
KN93,MKNK1,SFPQ
KN93,MKNK2,HNRNPA1
KN93,MKNK2,SFPQ
KN93,NUAK1,PPP1R12A
KN93,PDK3,PDHA1
KN93,PDK3,PDHA2
KN93,PDK4,PDHA1
KN93,PDK4,PDHA2
KN93,SGK1,FOXO1
KN93,SGK1,SLC9A3
Ku0063794,CAMK2B,CTNNB1
Ku0063794,CSK,PXN
Ku0063794,CSNK1E,EIF4EBP1
Ku0063794,EGFR,FAM129B
Ku0063794,HIPK1,MECP2
Ku0063794,MAP3K12,MYL12B
Ku0063794,MTOR,AKT1S1
Ku0063794,MTOR,EEF2K
Ku0063794,MTOR,EIF4EBP1
Ku0063794,MTOR,LARP1
Ku0063794,MTOR,PATL1
Ku0063794,MTOR,RPS6KB1
Ku0063794,MTOR,ULK1
Ku0063794,MTOR,ZNRF2
Ku0063794,MYLK,MYL12B
Ku0063794,NEK9,NEK9
Ku0063794,PAK1,NF2
Ku0063794,PAK1,PAK1
Ku0063794,PAK1,PGAM1
Ku0063794,PAK1,STMN1
Ku0063794,PAK2,NF2
Ku0063794,PAK2,RPS6
Ku0063794,PRKCB,BTK
Ku0063794,PRKCB,PEA15
Ku0063794,PRKCB,PRKAA1
Ku0063794,PRKCB,SDC2
Ku0063794,PTPRR,MAPK1
Ku0063794,PTPRR,PXN
Ku0063794,PTPRT,PXN
LY2090314,CAMK2D,CAMK2D
LY2090314,CDKN3,CDK2
LY2090314,CHEK1,CCDC6
LY2090314,CHEK1,GOLGA4
LY2090314,CHEK1,MATR3
LY2090314,CHEK1,MDM4
LY2090314,CHEK1,OGT
LY2090314,CHEK1,RBM14
LY2090314,CHEK1,TNK1
LY2090314,CHEK1,TRIM28
LY2090314,CHEK1,ZBTB11
LY2090314,CSNK1A1,AXIN1
LY2090314,CSNK1A1,ECE1
LY2090314,CSNK1A1,HNRNPC
LY2090314,CSNK2A1,ANP32B
LY2090314,CSNK2A1,EEF1B2
LY2090314,CSNK2A1,EEF1D
LY2090314,CSNK2A1,HDAC1
LY2090314,CSNK2A1,HDAC2
LY2090314,CSNK2A1,HMGA1
LY2090314,CSNK2A1,HMGN1
LY2090314,CSNK2A1,HNRNPC
LY2090314,CSNK2A1,HSP90AA1
LY2090314,CSNK2A1,HSP90AB1
LY2090314,CSNK2A1,IGF2R
LY2090314,CSNK2A1,MDC1
LY2090314,CSNK2A1,PPP1R1B
LY2090314,CSNK2A1,PPP1R2
LY2090314,CSNK2A1,PTGES3
LY2090314,CSNK2A1,PTPN1
LY2090314,CSNK2A1,SRPK1
LY2090314,CSNK2A1,STMN1
LY2090314,CSNK2A1,TOP2A
LY2090314,CSNK2A1,UIMC1
LY2090314,CSNK2A2,EEF1B2
LY2090314,CSNK2A2,HDAC1
LY2090314,CSNK2A2,HDAC2
LY2090314,CSNK2A2,HMGA1
LY2090314,CSNK2A2,HNRNPC
LY2090314,CSNK2A2,HSP90AB1
LY2090314,CSNK2A2,PPP1R1B
LY2090314,CSNK2A2,PPP1R2
LY2090314,CSNK2A2,PTPN1
LY2090314,CSNK2A2,SRPK1
LY2090314,CSNK2A2,TOP2A
LY2090314,DUSP1,MAPK1
LY2090314,DUSP4,MAPK1
LY2090314,EEF2K,EEF2
LY2090314,GSK3A,CAMKK2
LY2090314,GSK3A,MYC
LY2090314,GSK3A,UNG
LY2090314,HIPK2,CTBP2
LY2090314,HIPK2,KLF3
LY2090314,HIPK2,PML
LY2090314,HIPK2,PPM1D
LY2090314,LRRK2,AKT1
LY2090314,LRRK2,EZR
LY2090314,LRRK2,MSN
LY2090314,MAP2K2,GSK3B
LY2090314,MAP2K2,MAPK1
LY2090314,MAP3K3,RCAN1
LY2090314,MAP4K4,EZR
LY2090314,MAP4K4,MSN
LY2090314,MAPK8,CDC25C
LY2090314,MAPK8,FOXO4
LY2090314,MAPK8,GRK2
LY2090314,MAPK8,HNRNPK
LY2090314,MAPK8,IRS1
LY2090314,MAPK8,NFATC4
LY2090314,MAPK8,RCAN1
LY2090314,MAPK8,RPTOR
LY2090314,MAPK8,SIRT1
LY2090314,MAPK8,STMN1
LY2090314,MAPK9,CDC25C
LY2090314,MAPK9,FOXO4
LY2090314,MAPK9,GRK2
LY2090314,MAPK9,HNRNPK
LY2090314,MAPK9,IRS1
LY2090314,MAPK9,NFATC4
LY2090314,MAPK9,RCAN1
LY2090314,MAPK9,STMN1
LY2090314,MYLK,MYL12B
LY2090314,MYLK,MYL9
LY2090314,MYLK3,MYL12A
LY2090314,MYLK3,MYL12B
LY2090314,NEK9,NEK9
LY2090314,PPP3CA,MAPT
LY2090314,PPP3CA,NFATC2
LY2090314,PPP3CA,PPP1R1A
LY2090314,PPP3CB,MAPT
LY2090314,PPP3CB,NFATC2
LY2090314,PPP3CB,PPP1R1A
LY2090314,PPP3CC,MAPT
LY2090314,PPP3CC,NFATC2
LY2090314,PPP3CC,PPP1R1A
LY2090314,PRKDC,AKT1
LY2090314,PRKDC,VIM
LY2090314,PTK2,WASL
LY2090314,PTPN2,WASL
LY2090314,ROCK1,ARHGAP19
LY2090314,ROCK1,ARHGAP35
LY2090314,ROCK1,EZR
LY2090314,ROCK1,MSN
LY2090314,ROCK1,MYL12A
LY2090314,ROCK1,MYL12B
LY2090314,ROCK1,MYL9
LY2090314,SIK1,CRTC1
LY2090314,SIK1,HDAC4
LY2090314,SIK2,CRTC1
LY2090314,SMG1,UPF1
LY2090314,TNK2,WASL
LY2090314,ULK1,RPTOR
LY2584702,BUB1,BUB1
LY2584702,BUB1,CDC20
LY2584702,CDC7,NCL
LY2584702,CDC7,NPM1
LY2584702,CDC7,PSIP1
LY2584702,FER,CTTN
LY2584702,LRRK2,AKT1
LY2584702,LRRK2,DNAJC6
LY2584702,LRRK2,MSN
LY2584702,MAP4K4,MSN
LY2584702,MARK2,KIF13B
LY2584702,MARK2,MAP4
LY2584702,PHKG1,PYGM
LY2584702,PHKG2,PYGM
LY2584702,PRKCI,EZH2
LY2584702,PRKCI,LLGL2
LY2584702,PRKDC,AKT1
LY2584702,PRKDC,VIM
LY2584702,PTK2,WASL
LY2584702,PTPN2,WASL
LY2584702,SGK1,NDRG1
LY2584702,SGK1,SLC9A3
LY2584702,SGK2,NDRG1
LY2584702,SGK3,NDRG1
LY2584702,TNK2,WASL
LY2584702,WNK1,STK39
LY2584702,WNK2,STK39
LY2835219,CAMK4,PHB2
LY2835219,CDK16,CDK16
LY2835219,CDK16,LMNA
LY2835219,CDK16,LMNB1
LY2835219,CDK16,RB1
LY2835219,CDK16,RBL2
LY2835219,CDK16,STMN1
LY2835219,CDK20,CDK2
LY2835219,CDK20,LMNA
LY2835219,CDK20,LMNB1
LY2835219,CDK20,RB1
LY2835219,CDK20,RBL2
LY2835219,CDK20,STMN1
LY2835219,CDK4,LMNA
LY2835219,CDK4,LMNB1
LY2835219,CDK4,MEF2D
LY2835219,CDK4,RB1
LY2835219,CDK4,RBL1
LY2835219,CDK4,RBL2
LY2835219,CDK4,STMN1
LY2835219,CDK6,LMNA
LY2835219,CDK6,LMNB1
LY2835219,CDK6,RB1
LY2835219,CDK6,RBL2
LY2835219,CDK6,STMN1
LY2835219,CDKN3,CDK2
LY2835219,CLK2,CLK2
LY2835219,CSNK1E,CTNND1
LY2835219,CSNK2A1,CANX
LY2835219,CSNK2A1,DEK
LY2835219,CSNK2A1,EEF1B2
LY2835219,CSNK2A1,GYS1
LY2835219,CSNK2A1,HDAC1
LY2835219,CSNK2A1,HDAC2
LY2835219,CSNK2A1,HMGA1
LY2835219,CSNK2A1,HSP90AA1
LY2835219,CSNK2A1,HSP90AB1
LY2835219,CSNK2A1,JUN
LY2835219,CSNK2A1,MYH9
LY2835219,CSNK2A1,PDCD5
LY2835219,CSNK2A1,PTGES3
LY2835219,CSNK2A1,SMC3
LY2835219,CSNK2A1,TP53
LY2835219,CSNK2A2,CANX
LY2835219,CSNK2A2,EEF1B2
LY2835219,CSNK2A2,HDAC1
LY2835219,CSNK2A2,HDAC2
LY2835219,CSNK2A2,HMGA1
LY2835219,CSNK2A2,HSP90AB1
LY2835219,CSNK2A2,JUN
LY2835219,CSNK2A2,SMC3
LY2835219,DAPK1,CAMKK2
LY2835219,DAPK1,MYL12B
LY2835219,DAPK2,CAMKK2
LY2835219,DAPK3,CAMKK2
LY2835219,DAPK3,MYL12B
LY2835219,EIF2AK2,TP53
LY2835219,MYLK3,MYL12A
LY2835219,MYLK3,MYL12B
LY2835219,PDPK1,AKT1
LY2835219,PDPK1,MAPT
LY2835219,PDPK1,PDHA1
LY2835219,PDPK1,PRKCD
LY2835219,PDPK1,SYN1
LY2835219,PRKACB,CAMKK2
LY2835219,PRKACG,CAMKK2
LY2835219,PRKCA,ADD3
LY2835219,PRKCA,BLVRA
LY2835219,PRKCA,CALD1
LY2835219,PRKCA,CD4
LY2835219,PRKCA,CYBA
LY2835219,PRKCA,F11R
LY2835219,PRKCA,GSK3B
LY2835219,PRKCA,HMGN2
LY2835219,PRKCA,HNRNPA1
LY2835219,PRKCA,MARCKS
LY2835219,PRKCA,MBP
LY2835219,PRKCA,NPM1
LY2835219,PRKCA,PTPN1
LY2835219,PRKCA,RAF1
LY2835219,PRKCA,SHC1
LY2835219,PRKCA,VIM
LY2835219,PRKCB,ADD3
LY2835219,PRKCB,BTK
LY2835219,PRKCB,EPB41
LY2835219,PRKCB,GSK3B
LY2835219,PRKCB,MARCKS
LY2835219,PRKCB,NPM1
LY2835219,PRKCB,PTPN1
LY2835219,PRKCB,RAF1
LY2835219,PRKCB,SHC1
LY2835219,PRKCB,STMN1
LY2835219,PRKCE,ADD3
LY2835219,PRKCE,BAD
LY2835219,PRKCE,CTNND1
LY2835219,PRKCE,MARCKS
LY2835219,PRKCE,NPM1
LY2835219,PRKCE,PTPN1
LY2835219,PRKCE,RAF1
LY2835219,PRKCG,ADD3
LY2835219,PRKCG,GSK3B
LY2835219,PRKCG,MARCKS
LY2835219,PRKCG,NPM1
LY2835219,PRKCG,PTPN1
LY2835219,PRKCG,RAF1
LY2835219,STK17A,CAMKK2
LY2835219,STK17B,CAMKK2
LY2835219,ULK1,RPTOR
Linsitinib,AURKB,CBX5
Linsitinib,AURKB,DDX3X
Linsitinib,AURKB,HDAC5
Linsitinib,AURKB,HSP90AB1
Linsitinib,AURKB,KIF4A
Linsitinib,AURKB,MYL12B
Linsitinib,AURKB,SSH3
Linsitinib,CAMK2D,CAMK2D
Linsitinib,CAMK4,PHB2
Linsitinib,CHEK2,MDM4
Linsitinib,CHUK,IRS1
